Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id
8539,3278446,No,1,60,E2,30.43,19.57,-8.33,No,No,Male,Employee Referral,3,L001,201301,27,2,D7
8540,3278448,No,21,60,E1,51.52,27.59,-15.79,Yes,No,Male,Agency,6,L004,560034,28,7,D15
8541,3278485,Yes,37,30,E1,32.35,32.35,0,No,No,Female,Direct,4,L004,560034,31,7,D23
8542,3278489,No,16,30,E1,21.74,28.26,5.36,No,No,Male,Direct,4,L004,560034,26,1,D23
8543,3278528,No,5,90,E2,40.74,25.93,-10.53,No,No,Female,Direct,6,L004,560034,35,4,D8
8544,3278621,No,0,30,E1,122.22,108.33,-6.25,No,No,Male,Direct,4,L004,560034,26,7,D21
8545,3278633,Yes,4,30,E2,33.33,25,-6.25,No,No,Male,Direct,7,L004,560034,28,8,D22
8546,3278641,Yes,48,30,E2,50,205,103.33,No,No,Male,Employee Referral,8,L004,560034,32,2,D18
8547,3278657,No,0,30,E1,40,105,46.43,No,No,Male,Employee Referral,2,L009,400001,28,2,D12
8548,3278662,No,2,30,E1,36.72,-12.11,-35.71,No,No,Male,Agency,3,L002,600020,28,1,D7
8549,3278698,Yes,70,60,E1,55.17,32.76,-14.44,No,Yes,Male,Direct,4,L004,560034,27,4,D9
8550,3278715,Yes,2,30,E1,33.33,20,-10,Yes,No,Male,Agency,3,L002,600020,25,1,D5
8551,3278730,Yes,92,90,E1,75.53,23.67,-29.55,No,No,Male,Agency,3,L004,560034,27,1,D10
8553,3278742,No,5,30,E1,69.01,42.86,-15.48,No,No,Male,Direct,2,L004,560034,28,1,D20
8556,3278786,Yes,2,30,E1,194.12,194.12,0,No,Yes,Male,Direct,4,L002,600020,28,1,D1
8558,3278851,No,42,60,E1,37.5,37.5,0,Yes,No,Female,Agency,3,L008,411002,26,1,D11
8559,3278877,No,2,30,E1,50,37.5,-8.33,No,No,Female,Employee Referral,2,L001,201301,27,2,D23
8560,3278935,Yes,21,30,E1,29.63,25.93,-2.86,Yes,Yes,Male,Direct,3,L002,600020,26,1,D6
8561,3278979,No,63,60,E1,33.33,77.78,33.33,No,No,Male,Agency,4,L001,201301,30,1,D6
8562,3279032,Yes,5,30,E1,53.85,44.23,-6.25,Yes,No,Male,Direct,4,L002,600020,26,1,D24
8563,3279056,No,0,30,E1,42.86,42.86,0,No,No,Male,Employee Referral,2,L001,201301,25,2,D17
8564,3279130,No,6,60,E1,26.67,13.33,-10.53,No,No,Female,Employee Referral,4,L004,560034,26,1,D17
8566,3280367,No,2,30,E1,42.86,42.86,0,No,No,Male,Employee Referral,2,L001,201301,24,2,D12
8567,3280423,No,18,30,E1,37.5,37.5,0,No,Yes,Male,Direct,4,L009,400001,29,4,D14
8568,3280433,Yes,17,30,E1,38.89,38.89,0,No,No,Male,Direct,1,L001,201301,25,2,D16
8569,3280517,Yes,19,60,E1,62.5,62.5,0,No,Yes,Male,Employee Referral,5,L001,201301,28,6,D15
8570,3280774,No,8,60,E3,33.33,33.33,0,No,No,Male,Employee Referral,5,L004,560034,29,6,D12
8571,3283001,No,3,90,E1,44.68,29.79,-10.29,No,No,Male,Employee Referral,6,L004,560034,29,7,D16
8572,3283076,Yes,21,30,E1,76.72,54.63,-12.5,No,No,Male,Direct,2,L004,560034,26,1,D17
8573,3283284,No,68,60,E1,66.67,66.67,0,No,No,Male,Agency,3,L002,600020,25,6,D21
8574,3283305,Yes,78,30,E2,53.13,53.13,0,No,No,Male,Agency,3,L001,201301,27,2,D7
8575,3283313,No,0,30,E1,41.59,21.24,-14.38,No,No,Male,Direct,4,L002,600020,28,1,D5
8576,3283320,No,0,30,E1,50,20,-20,No,Yes,Male,Agency,3,L001,201301,28,7,D23
8577,3283348,No,33,30,E1,27.91,27.91,0,No,Yes,Male,Agency,3,L001,201301,25,7,D13
8578,3283402,No,7,30,E1,33.33,11.11,-16.67,No,Yes,Male,Agency,3,L001,201301,31,1,D19
8579,3283419,No,54,30,E1,127.56,127.56,0,No,No,Female,Direct,3,L002,600020,26,5,D10
8580,3283420,Yes,13,30,E1,34.85,34.85,0,No,No,Female,Direct,3,L002,600020,26,5,D8
8581,3283421,Yes,68,60,E1,46.67,46.67,0,No,No,Male,Direct,3,L002,600020,25,5,D9
8582,3283461,Yes,20,30,E1,30.95,30.95,0,No,Yes,Male,Agency,4,L001,201301,30,7,D4
8583,3283465,No,28,30,E1,33.33,31.11,-1.67,No,Yes,Male,Agency,3,L001,201301,25,1,D16
8584,3283488,No,22,30,E1,31.58,31.58,0,No,Yes,Male,Agency,4,L001,201301,28,7,D19
8585,3283498,Yes,5,30,E1,62.5,50,-7.69,No,No,Female,Employee Referral,4,L002,600020,29,1,D2
8587,3283728,No,4,60,E1,20,20,0,No,No,Male,Agency,3,L001,201301,25,1,D24
8588,3283777,No,2,30,E1,2.74,-10.96,-13.33,No,No,Female,Agency,4,L004,560034,30,1,D6
8589,3283865,No,10,90,E1,66.67,45.83,-12.5,No,No,Female,Direct,3,L004,560034,26,4,D20
8590,3283898,No,13,30,E2,62.24,53.39,-5.45,Yes,No,Male,Direct,5,L001,201301,28,6,D4
8591,3283959,No,5,30,E2,66.67,50,-10,No,No,Male,Agency,4,L001,201301,29,2,D7
8592,3283991,No,2,30,E1,50,25,-16.67,No,No,Male,Employee Referral,1,L001,201301,24,2,D2
8593,3284046,No,24,30,E1,93.24,71.5,-11.25,No,No,Male,Direct,3,L002,600020,27,5,D9
8594,3284074,No,7,60,E1,45.65,45.65,0,Yes,No,Male,Employee Referral,4,L004,560034,27,6,D11
8595,3284075,No,13,30,E2,43.88,34.89,-6.25,Yes,No,Female,Agency,8,L001,201301,31,2,D16
8596,3284092,No,1,90,E1,55.34,35.92,-12.5,Yes,No,Male,Agency,3,L003,122107,25,4,D22
8597,3284109,Yes,75,30,E1,27.91,23.26,-3.64,No,No,Male,Direct,4,L004,560034,29,4,D5
8598,3284145,Yes,39,30,E1,33.33,33.33,0,No,No,Male,Agency,2,L002,600020,24,1,D4
8599,3284153,No,56,60,E1,61.73,48.25,-8.33,No,No,Male,Direct,3,L002,600020,28,5,D13
8600,3284179,Yes,2,60,E2,42.86,42.86,0,No,No,Female,Direct,9,L002,600020,32,1,D5
8601,3284185,No,3,0,E1,32.89,32.89,0,No,Yes,Male,Agency,3,L009,400001,26,4,D22
8602,3284192,No,8,30,E1,94.44,94.44,0,No,No,Male,Direct,3,L002,600020,27,5,D1
8603,3284202,Yes,68,30,E1,48.57,27.14,-14.42,No,No,Male,Direct,2,L002,600020,26,5,D8
8604,3284224,No,10,30,E2,22.22,5.56,-13.64,No,No,Male,Direct,5,L004,560034,26,7,D6
8605,3284253,No,11,45,E3,20,40,16.67,No,No,Male,Direct,8,L004,560034,34,1,D18
8606,3284440,Yes,0,30,E1,12.07,12.07,0,No,No,Female,Agency,4,L005,500004,26,8,D4
8608,3284458,Yes,49,60,E2,49.43,49.43,0,No,No,Male,Agency,7,L004,560034,33,4,D2
8609,3284472,Yes,3,60,E2,33.33,33.33,0,No,No,Male,Direct,6,L001,201301,36,2,D22
8610,3284479,Yes,70,45,E1,85.19,64.81,-11,No,No,Male,Employee Referral,3,L004,560034,29,1,D20
8611,3284489,Yes,67,60,E2,18.93,18.93,0,No,No,Male,Direct,5,L001,201301,32,2,D18
8612,3284579,No,68,60,E1,63.64,36.36,-16.67,No,No,Female,Direct,2,L002,600020,27,4,D5
8613,3284637,Yes,61,60,E3,9.68,29.03,17.65,Yes,No,Male,Agency,9,L005,500004,36,7,D13
8617,3284673,Yes,3,60,E1,50,68,12,No,No,Female,Agency,2,L001,201301,25,2,D10
8618,3284692,No,34,60,E1,120.59,120.59,0,No,No,Male,Agency,4,L009,400001,25,4,D4
8619,3284694,Yes,66,30,E1,5.26,5.26,0,No,Yes,Male,Agency,3,L004,560034,30,4,D6
8620,3284699,No,1,30,E2,27.66,11.7,-12.5,No,Yes,Male,Employee Referral,8,L002,600020,31,1,D3
8622,3284717,No,34,30,E1,17.11,17.11,0,No,Yes,Male,Agency,4,L004,560034,27,4,D9
8623,3284763,No,38,45,E1,57.33,57.33,0,No,No,Female,Agency,3,L004,560034,30,4,D17
8624,3284777,Yes,28,30,E1,12.36,12.36,0,No,No,Male,Agency,3,L004,560034,26,4,D17
8625,3284796,No,0,30,E1,66.67,53.33,-8,No,No,Male,Direct,1,L001,201301,23,2,D11
8626,3284798,Yes,19,60,E1,39.19,22.06,-12.31,No,No,Male,Agency,3,L004,560034,25,4,D16
8627,3284807,No,25,60,E3,28.27,28.27,0,No,No,Male,Agency,12,L002,600020,37,2,D2
8628,3284809,Yes,52,45,E1,66.67,36.36,-18.18,No,Yes,Male,Agency,2,L002,600020,26,1,D10
8629,3284814,No,14,30,E1,44.46,42.86,-1.11,No,No,Male,Direct,3,L004,560034,25,1,D8
8630,3284828,Yes,8,60,E1,33.33,-3.33,-27.5,No,No,Male,Agency,3,L001,201301,26,1,D16
8631,3284843,No,0,30,E1,6.94,52.78,42.86,No,Yes,Female,Agency,4,L004,560034,36,4,D21
8632,3284844,Yes,60,60,E1,25,8.33,-13.33,No,No,Female,Direct,3,L001,201301,28,6,D16
8635,3284890,No,48,60,E1,66.67,34.85,-19.09,No,No,Female,Direct,3,L002,600020,28,5,D4
8636,3284929,No,11,30,E1,84.05,53.37,-16.67,No,Yes,Male,Direct,3,L002,600020,28,5,D7
8637,3284937,Yes,0,60,E1,50,39.06,-7.29,No,No,Male,Agency,2,L002,600020,24,1,D15
8638,3284978,No,13,30,E1,54.76,38.1,-10.77,No,No,Male,Direct,3,L004,560034,27,5,D21
8639,3284979,Yes,62,60,E3,35,43.75,6.48,No,Yes,Male,Direct,4,L001,201301,26,2,D3
8641,3284991,No,0,30,E1,5.93,5.93,0,No,No,Female,Direct,5,L002,600020,34,1,D24
8644,3285028,No,6,30,E1,46.15,46.15,0,No,No,Male,Employee Referral,6,L001,201301,32,2,D13
8645,3285070,No,33,30,E1,50,70,13.33,No,No,Male,Direct,4,L002,600020,22,2,D2
8646,3285167,No,4,30,E1,81.82,81.82,0,No,No,Male,Direct,4,L002,600020,28,4,D10
8647,3285212,Yes,46,60,E1,66.67,83.33,10,No,No,Male,Employee Referral,4,L004,560034,28,1,D3
8648,3285263,No,3,30,E1,0,-7.32,-7.32,No,No,Male,Employee Referral,1,L001,201301,26,2,D17
8649,3286750,Yes,15,60,E1,25,11.25,-11,No,No,Male,Direct,3,L004,560034,28,1,D11
8650,3286759,No,26,60,E1,100,125,12.5,No,Yes,Male,Direct,4,L004,560034,28,1,D24
8651,3286782,Yes,3,30,E1,100,50,-25,No,No,Male,Direct,1,L004,560034,24,1,D2
8653,3286818,No,15,90,E1,44.74,44.74,0,No,No,Female,Agency,2,L002,600020,27,6,D2
8654,3286835,Yes,35,30,E1,60,52,-5,No,No,Male,Direct,2,L004,560034,28,1,D2
8655,3286847,No,4,30,E1,87.5,90.63,1.67,No,No,Male,Direct,1,L004,560034,26,1,D20
8656,3286857,Yes,64,45,E1,33.33,40,5,No,Yes,Male,Direct,2,L004,560034,24,1,D2
8657,3286866,No,1,30,E1,50,30,-13.33,No,No,Female,Agency,1,L003,122107,24,2,D20
8658,3286924,No,3,45,E2,37.5,21.88,-11.36,No,Yes,Male,Direct,7,L002,600020,32,1,D11
8660,3287055,Yes,27,60,E2,47.2,43.52,-2.5,Yes,No,Male,Direct,7,L005,500004,31,5,D23
8661,3287084,Yes,24,30,E1,46.34,9.76,-25,No,No,Male,Employee Referral,3,L001,201301,27,5,D4
8663,3287090,No,50,30,E2,40.26,40.26,0,No,No,Male,Direct,6,L004,560034,29,4,D1
8665,3287092,No,28,30,E2,12.75,12.75,0,No,Yes,Male,Direct,7,L004,560034,35,4,D1
8666,3287095,No,70,60,E2,24.26,24.26,0,No,No,Female,Direct,7,L004,560034,34,4,D13
8667,3287112,No,0,60,E1,37.14,37.14,0,No,Yes,Male,Direct,7,L001,201301,34,7,D4
8668,3287116,Yes,44,60,E2,30.77,26.15,-3.53,No,No,Female,Agency,6,L001,201301,27,2,D4
8669,3287302,No,2,30,E1,18.48,18.48,0,No,No,Female,Agency,1,L001,201301,26,2,D14
8670,3287306,No,1,30,E1,30,8,-16.92,No,No,Female,Agency,1,L001,201301,24,2,D3
8671,3287344,No,67,30,E1,12.07,12.07,0,No,No,Male,Direct,4,L002,600020,30,5,D24
8673,3287367,Yes,3,45,E1,16.28,16.28,0,No,No,Male,Direct,2,L002,600020,24,1,D20
8674,3287401,Yes,2,30,E1,50,20,-20,No,No,Female,Agency,2,L001,201301,26,2,D14
8675,3287433,Yes,15,45,E1,40,30,-7.14,No,No,Male,Direct,5,L001,201301,31,5,D9
8676,3287492,No,67,60,E2,2.69,2.69,0,No,No,Male,Direct,8,L002,600020,40,4,D2
8677,3287493,No,18,30,E2,0,0,0,No,No,Female,Direct,9,L002,600020,38,4,D11
8678,3287494,No,7,60,E2,33.33,33.33,0,No,No,Male,Direct,8,L002,600020,35,4,D4
8679,3287495,No,30,90,E1,57.14,57.14,0,No,No,Male,Direct,3,L002,600020,31,4,D14
8681,3287550,Yes,6,30,E1,58.73,58.73,0,No,No,Male,Direct,8,L004,560034,30,7,D11
8683,3287573,No,54,30,E1,30.43,30.43,0,No,No,Male,Direct,5,L002,600020,30,4,D9
8684,3287606,Yes,7,60,E2,40,26.67,-9.52,No,No,Male,Direct,5,L001,201301,30,6,D2
8685,3287608,Yes,18,60,E1,29.11,29.11,0,No,No,Female,Employee Referral,4,L001,201301,27,2,D20
8686,3287626,No,14,30,E1,8.33,3.33,-4.62,No,Yes,Male,Employee Referral,3,L001,201301,27,6,D18
8687,3287719,Yes,2,60,E1,54.41,54.41,0,No,No,Female,Direct,3,L002,600020,25,1,D21
8688,3287731,No,2,30,E2,66.67,66.67,0,No,No,Female,Direct,6,L002,600020,27,6,D19
8689,3287746,Yes,4,45,E1,33.33,0,-25,No,No,Male,Agency,2,L001,201301,25,1,D19
8690,3287783,Yes,52,30,E2,30.95,42.86,9.09,No,No,Male,Direct,4,L005,500004,26,2,D21
8692,3287857,Yes,48,60,E2,31.25,18.75,-9.52,Yes,No,Male,Direct,8,L002,600020,33,1,D4
8693,3287861,Yes,48,30,E1,45.88,29.41,-11.29,No,Yes,Male,Direct,3,L001,201301,26,5,D6
8694,3287875,No,53,45,E2,32.53,32.53,0,Yes,No,Male,Direct,7,L004,560034,34,6,D5
8695,3287903,Yes,7,30,E1,56.25,62.5,4,No,Yes,Male,Direct,3,L002,600020,29,1,D1
8696,3287908,Yes,63,30,E1,66.67,33.33,-20,No,Yes,Female,Direct,2,L002,600020,26,6,D13
8697,3287914,Yes,2,30,E1,19.35,9.68,-8.11,No,No,Male,Direct,3,L005,500004,28,6,D2
8699,3288040,No,27,30,E1,41.79,29.85,-8.42,No,No,Male,Direct,5,L002,600020,30,1,D3
8702,3288550,Yes,28,60,E1,62.5,62.5,0,No,Yes,Female,Direct,3,L002,600020,25,6,D19
8703,3288582,No,2,30,E1,57.61,57.61,0,No,No,Male,Agency,3,L009,400001,27,4,D3
8704,3288598,No,7,30,E1,13.33,13.33,0,No,No,Male,Direct,2,L002,600020,27,4,D15
8706,3288601,No,6,60,E2,26.34,26.34,0,No,No,Female,Direct,6,L002,600020,31,4,D10
8707,3288635,No,4,30,E1,33.33,-11.11,-33.33,No,No,Male,Agency,2,L001,201301,26,1,D19
8709,3288689,No,5,30,E1,71.96,45.5,-15.38,No,Yes,Male,Direct,2,L001,201301,24,5,D24
8710,3288717,No,5,30,E1,52.94,38.82,-9.23,No,Yes,Male,Direct,3,L001,201301,26,5,D19
8711,3288741,No,4,30,E1,51.52,38.89,-8.33,No,Yes,Female,Direct,2,L001,201301,25,5,D20
8712,3288832,Yes,0,30,E1,40,100.01,42.86,No,No,Female,Direct,1,L002,600020,23,2,D9
8713,3288843,Yes,2,30,E1,38.89,62.04,16.67,No,No,Male,Direct,5,L002,600020,33,1,D15
8714,3288847,No,19,30,E1,35.29,35.3,0,No,No,Male,Direct,2,L009,400001,28,2,D23
8717,3288913,No,26,30,E1,0,0,0,No,No,Male,Direct,3,L004,560034,31,4,D22
8718,3288948,No,4,30,E1,83.33,83.33,0,No,No,Male,Direct,3,L009,400001,24,4,D9
8721,3288987,Yes,108,45,E1,13.21,13.21,0,No,Yes,Male,Direct,4,L004,560034,32,4,D2
8722,3288988,No,3,60,E1,30,20,-7.69,No,No,Male,Direct,3,L004,560034,26,4,D4
8723,3288989,Yes,68,60,E1,5.95,19.05,12.36,No,Yes,Male,Direct,3,L004,560034,24,4,D20
8725,3288991,No,24,30,E1,0,0,0,No,No,Female,Direct,4,L004,560034,27,4,D9
8726,3289001,No,0,90,E3,20,7.6,-10.33,No,No,Male,Agency,8,L005,500004,31,2,D2
8727,3289104,No,2,60,E3,41.03,34.62,-4.55,No,Yes,Male,Agency,7,L001,201301,31,2,D14
8728,3289140,No,1,60,E3,37.93,36.55,-1,No,No,Male,Agency,6,L002,600020,27,2,D7
8729,3289151,Yes,12,30,E1,100,250,75,No,No,Male,Direct,3,L002,600020,27,2,D23
8730,3289155,Yes,12,30,E1,100,250,75,No,No,Male,Direct,3,L002,600020,25,2,D15
8732,3289177,No,2,30,E2,10,275,240.91,No,No,Male,Direct,8,L002,600020,36,2,D9
8733,3289184,Yes,10,30,E1,50,-17.5,-45,No,No,Male,Employee Referral,2,L004,560034,29,2,D1
8734,3289226,Yes,92,60,E3,11.76,12.94,1.05,Yes,No,Male,Direct,9,L001,201301,33,7,D8
8735,3289243,No,8,30,E1,45.32,41.97,-2.31,No,No,Male,Agency,4,L004,560034,27,1,D4
8737,3290640,No,0,30,E2,66.67,66.67,0,Yes,No,Female,Direct,3,L004,560034,26,2,D19
8741,3290739,No,0,60,E1,71.43,71.43,0,No,No,Female,Agency,3,L004,560034,29,1,D16
8745,3293427,No,11,90,E2,21.43,44.29,18.82,No,No,Male,Direct,7,L004,560034,33,7,D6
8746,3293487,Yes,37,30,E1,42.86,71.43,20,No,No,Male,Direct,3,L004,560034,26,7,D21
8747,3293505,Yes,72,30,E1,71.7,65.98,-3.33,No,No,Male,Direct,2,L002,600020,27,1,D23
8748,3293526,Yes,2,60,E2,16.28,25.58,8,No,Yes,Male,Direct,7,L001,201301,33,6,D2
8749,3293556,Yes,7,30,E1,15.38,15.38,0,No,No,Male,Agency,6,L009,400001,32,4,D8
8750,3293575,No,11,30,E2,30.72,30.72,0,No,No,Male,Employee Referral,5,L001,201301,28,2,D16
8751,3293638,No,1,30,E1,20,20,0,No,No,Female,Direct,1,L001,201301,24,2,D15
8752,3293648,Yes,2,30,E1,5.26,5.26,0,No,No,Male,Direct,1,L001,201301,27,2,D16
8753,3293740,Yes,16,30,E1,25,68.4,34.72,No,No,Male,Agency,2,L002,600020,30,2,D23
8754,3293747,Yes,42,30,E2,50,100,33.33,No,No,Male,Agency,6,L004,560034,31,2,D3
8755,3293748,Yes,15,30,E1,47.06,32.35,-10,No,No,Male,Direct,2,L002,600020,25,1,D15
8756,3293755,No,12,30,E1,50,50,0,No,No,Female,Agency,1,L001,201301,24,2,D21
8757,3293757,No,2,30,E1,35.71,35.71,0,No,No,Male,Direct,4,L002,600020,25,3,D1
8759,3293805,No,2,45,E2,66.67,33.33,-20,No,No,Male,Direct,4,L002,600020,27,2,D9
8760,3293811,No,32,30,E1,30.21,25,-4,No,No,Male,Direct,4,L004,560034,27,7,D17
8761,3293836,No,2,30,E1,50,68,12,No,No,Male,Agency,1,L001,201301,24,2,D7
8762,3293841,No,28,30,E2,33.33,25.13,-6.15,Yes,No,Male,Direct,6,L004,560034,37,7,D24
8763,3293866,Yes,18,30,E1,33.33,26.67,-5,No,No,Male,Direct,4,L004,560034,32,7,D18
8764,3293873,Yes,13,30,E2,20.37,14.81,-4.62,Yes,No,Male,Direct,10,L004,560034,35,7,D7
8765,3293891,Yes,12,90,E1,40,26,-10,Yes,No,Female,Direct,3,L002,600020,26,1,D22
8766,3293903,No,5,30,E1,56.25,56.25,0,No,No,Male,Agency,4,L004,560034,32,1,D18
8767,3293952,Yes,89,30,E2,45.45,33.33,-8.33,No,No,Male,Direct,7,L004,560034,32,7,D24
8768,3293960,Yes,69,30,E1,50,42.5,-5,No,Yes,Male,Direct,4,L002,600020,25,1,D5
8769,3293966,No,1,60,E2,16.67,16.67,0,No,No,Male,Direct,6,L004,560034,30,6,D18
8770,3293977,Yes,8,30,E1,80,60,-11.11,No,No,Male,Direct,2,L004,560034,30,1,D24
8771,3293982,No,0,30,E2,33.85,15.38,-13.79,No,No,Male,Direct,9,L009,400001,33,2,D9
8772,3294024,Yes,91,60,E1,108.33,36.36,-34.55,No,No,Male,Employee Referral,3,L002,600020,26,1,D11
8773,3294064,No,54,30,E2,122.22,52.78,-31.25,No,No,Male,Direct,5,L002,600020,28,1,D22
8774,3294077,Yes,44,30,E1,60,86.67,16.67,No,No,Male,Direct,2,L009,400001,32,4,D10
8776,3294122,No,4,60,E2,51.11,55.56,2.94,No,No,Male,Direct,5,L002,600020,29,2,D4
8777,3294151,No,2,30,E1,28.89,28.89,0,No,Yes,Male,Agency,6,L002,600020,38,6,D21
8779,3294168,Yes,46,30,E1,42.86,42.86,0,No,No,Male,Agency,2,L002,600020,24,1,D14
8780,3294181,No,7,90,E1,63.04,41.3,-13.33,No,No,Male,Employee Referral,6,L002,600020,31,5,D5
8781,3294201,Yes,32,30,E1,44.44,38.89,-3.85,No,No,Male,Direct,1,L002,600020,21,2,D7
8782,3294209,Yes,63,30,E1,30.95,30.95,0,No,Yes,Male,Agency,5,L002,600020,27,6,D21
8783,3294218,Yes,3,30,E1,32.21,32.21,0,No,Yes,Male,Agency,5,L002,600020,28,6,D17
8784,3294227,Yes,45,30,E1,17.54,14.04,-2.99,No,Yes,Male,Agency,4,L002,600020,29,1,D20
8785,3294229,No,0,30,E1,74.93,63.27,-6.67,No,No,Male,Direct,6,L002,600020,28,1,D8
8786,3294232,Yes,33,30,E1,116.67,116.67,0,No,No,Male,Agency,2,L002,600020,27,1,D9
8787,3294234,Yes,3,30,E1,48.15,66.67,12.5,No,Yes,Male,Agency,4,L002,600020,35,1,D9
8788,3294242,Yes,4,30,E1,73.33,60,-7.69,No,No,Male,Agency,4,L002,600020,28,1,D4
8789,3294249,Yes,5,45,E1,0,0,0,Yes,No,Male,Agency,2,L002,600020,25,1,D11
8790,3294253,No,5,30,E2,40.63,36.72,-2.78,No,No,Female,Agency,7,L002,600020,28,1,D8
8791,3294255,Yes,22,30,E1,160,160,0,No,No,Male,Agency,1,L002,600020,26,1,D13
8792,3294268,No,4,60,E1,62.16,62.16,0,No,No,Male,Agency,3,L002,600020,27,6,D19
8793,3294294,Yes,2,30,E1,143.75,143.75,0,No,Yes,Male,Employee Referral,2,L002,600020,25,1,D8
8794,3294300,No,0,60,E3,15.46,15.46,0,Yes,Yes,Male,Direct,7,L001,201301,30,2,D17
8795,3294306,Yes,50,30,E1,41.82,41.82,0,No,No,Male,Agency,2,L002,600020,24,1,D16
8796,3294308,Yes,68,30,E1,71.88,39.06,-19.09,No,Yes,Female,Agency,2,L002,600020,24,1,D9
8798,3294322,Yes,42,45,E1,25,25,0,No,Yes,Male,Agency,3,L002,600020,29,6,D6
8799,3294350,Yes,80,30,E1,74.29,57.95,-9.38,No,No,Male,Agency,4,L004,560034,27,1,D15
8800,3294354,Yes,3,30,E1,60,38,-13.75,No,No,Male,Agency,4,L002,600020,29,1,D16
8801,3294359,No,3,30,E1,57.14,42.86,-9.09,No,Yes,Female,Agency,3,L002,600020,27,1,D7
8802,3294366,Yes,66,45,E2,37.5,37.5,0,No,No,Male,Direct,8,L004,560034,32,7,D16
8803,3294369,Yes,6,30,E1,59.09,42.05,-10.71,No,No,Male,Agency,3,L002,600020,25,1,D8
8804,3294372,No,8,30,E2,53.33,60,4.35,No,No,Male,Agency,8,L002,600020,36,5,D2
8805,3294395,Yes,50,30,E1,116.67,116.67,0,No,Yes,Male,Agency,1,L002,600020,23,1,D1
8806,3294403,Yes,54,30,E1,100,74,-13,No,No,Male,Direct,2,L002,600020,27,1,D6
8808,3294421,No,3,30,E1,85.19,108.33,12.5,No,No,Male,Agency,4,L002,600020,30,4,D19
8810,3294432,Yes,47,30,E1,53.06,53.06,0,No,Yes,Female,Direct,3,L002,600020,27,1,D13
8812,3294472,Yes,10,60,E2,50.09,28.65,-14.29,No,Yes,Male,Direct,8,L002,600020,31,1,D9
8813,3294502,No,18,30,E1,36.36,36.36,0,No,Yes,Male,Agency,3,L002,600020,26,1,D11
8815,3294573,Yes,54,60,E1,50,45,-3.33,No,No,Male,Direct,3,L002,600020,28,3,D3
8816,3294583,Yes,52,30,E1,42.86,42.86,0,No,No,Male,Direct,4,L002,600020,27,3,D8
8817,3294607,No,3,90,E1,63.4,41.61,-13.33,No,No,Male,Direct,4,L002,600020,27,3,D11
8820,3295286,No,1,30,E2,62.04,62.04,0,No,No,Male,Employee Referral,3,L001,201301,27,2,D10
8821,3299079,Yes,20,30,E1,60.49,40.74,-12.31,Yes,No,Male,Direct,3,L002,600020,27,1,D1
8822,3299151,Yes,12,30,E1,87.5,56.25,-16.67,No,No,Male,Direct,2,L002,600020,27,1,D13
8823,3299382,Yes,6,45,E1,105.26,105.26,0,No,No,Female,Agency,2,L002,600020,24,1,D19
8824,3299487,Yes,74,60,E1,84.21,78.95,-2.86,No,Yes,Male,Direct,6,L001,201301,31,7,D3
8826,3299513,Yes,4,30,E1,22.22,22.22,0,No,Yes,Male,Agency,4,L002,600020,30,6,D6
8827,3299533,Yes,64,60,E1,60,60,0,No,No,Male,Direct,3,L002,600020,25,3,D19
8828,3299548,No,16,30,E1,44.4,44.4,0,No,Yes,Female,Direct,2,L002,600020,25,1,D2
8829,3299568,Yes,70,60,E1,33.33,33.33,0,No,No,Male,Direct,5,L002,600020,31,3,D15
8830,3299583,Yes,12,30,E1,113.99,74.9,-18.27,No,No,Male,Direct,3,L002,600020,26,1,D9
8831,3299630,No,7,45,E1,25,20.83,-3.33,No,No,Male,Direct,3,L004,560034,27,7,D11
8832,3299640,Yes,7,60,E1,57.89,57.89,0,No,No,Male,Direct,3,L002,600020,27,3,D5
8833,3299653,Yes,10,30,E3,38.78,42.86,2.94,Yes,Yes,Male,Direct,9,L001,201301,37,7,D19
8834,3299666,Yes,14,45,E1,51.11,37.78,-8.82,No,No,Male,Direct,4,L004,560034,26,7,D10
8836,3299684,No,53,60,E1,80,80,0,No,No,Male,Direct,2,L002,600020,27,3,D17
8837,3299752,No,17,30,E1,51.52,36.36,-10,No,Yes,Male,Direct,2,L002,600020,24,1,D19
8838,3299764,Yes,13,30,E1,50,68,12,No,No,Male,Agency,3,L004,560034,25,2,D4
8839,3299843,Yes,1,30,E1,18.18,18.18,0,No,Yes,Male,Direct,7,L004,560034,27,7,D19
8840,3299850,Yes,14,30,E1,35.71,35.71,0,Yes,No,Male,Direct,6,L002,600020,30,7,D22
8841,3299863,Yes,76,30,E2,44.44,33.33,-7.69,No,No,Male,Direct,8,L001,201301,34,7,D21
8842,3299943,Yes,70,60,E1,105.88,61.76,-21.43,No,No,Female,Direct,3,L002,600020,25,8,D14
8843,3299955,No,14,30,E1,22.64,22.64,0,No,No,Male,Direct,4,L002,600020,25,3,D1
8844,3299956,No,4,60,E1,55.56,22.22,-21.43,No,No,Male,Agency,5,L004,560034,27,1,D21
8845,3300007,Yes,62,60,E1,85.57,44.33,-22.22,No,No,Female,Direct,4,L002,600020,29,7,D17
